,title,Number_MoviesShows_dir,dir_average_score,Number_MoviesShows_cast,cast_average_score,type,director,cast,country,release_year,rating,duration,description,score,imdbid,genre.Crime,genre.Drama,genre.Thriller,genre.Action,genre.Horror,genre.Science_Fiction,genre.Music,genre.Reality,genre.Romance,genre.Comedy,genre.Mystery,genre.Documentary,genre.History,genre.Teen,genre.Health_&_Wellness,genre.Lifestyle,genre.Culture,genre.Black_Stories,genre.News,genre.Latino,genre.Adventure,genre.Anime,genre.Talk_Show,genre.Sketch_Comedy,genre.Family,genre.Kids,genre.Classics,genre.LGBTQ,genre.Adult_Animation,genre.Sitcom,genre.Cooking_&_Food,genre.Sports,genre.Game_Shows,genre.International,genre.Cartoons,genre.Science_&_Technology,genre.Stand_Up,genre.Special_Interest,genre.Suspense,genre.TV_Shows,"genre.Arts,_Entertainment,_and_Culture",genre.Variety,genre.Fantasy,genre.Young_Adult_Audience,genre.Animation,genre.Western,genre.Arthouse,genre.Unscripted,genre.Faith_and_Spirituality,genre.Military_and_War,genre.Independent_Movies,genre.British_TV_Shows,genre.Romantic_Movies,genre.Musical,genre.Comedies,genre.Classic_Movies,genre.Kids'_TV,genre.Nature,genre.Cult,genre.Korean_TV_Shows,genre.Movies,genre.Biographical,genre.Superhero,genre.Coming_of_Age,genre.Anthology,genre.Buddy,genre.Parody,genre.Spy/Espionage,genre.Survival,genre.Soap_Opera_/_Melodrama,genre.Dance,genre.Medical,genre.Disaster
2701,Sin,0.0,0.0,0.0,0.0,Movie,Don Tjernagel,"Clint Boevers, Bram Zwingli, J Maxwell Bash, Landon Sheetz, Joey Laboda, Cory Kamoss, Gus Gustafson, Mark Kenney, C. J. Kenney, Abigail Van-Patten-Freeman, Jordan Abbe, Greg Holt, Kate Riley, Olin Hudfeld, Cassie McMullen, Jamie Dorsolvac, Michaela Merchant, Deandre Sipthekid Smith, Kyla Faith, Caleb Degraw, Sam Cota",,2021,R,91.0,An entity is terrorizing a small Midwest town. Ludlow Falls continues to descend into madness and death as more young women are driven insane. Sometimes small towns hide big secrets and a town's sin will be exposed.,6.0,tt13686748,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2702,Pegasus,0.0,0.0,0.0,0.0,Movie,Han Han,"Teng Shen, Johnny Huang",,2019,PG-13,98.0,"Five years ago, veteran driver Zhang Chi was suspended for illegal racing. When he returned to the game, he found himself starting all over again. After some difficulties, he and his car appeared again on the Bayinbrooke circuit.",30.0,tt9597190,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2703,Mankatha,0.0,0.0,0.0,0.0,Movie,Venkat Prabhu,"Ajith Kumar, Arjun, Trisha, Lakshmi Rai, Anjali, Vaibhav, Premji Amaren, Mahat Raghavendra, Jayaprakash, Aravind",,2011,PG-13,154.0,A ruthless cop has to win a game to save an amount of 5 billiion from a corrupt politician and a local gang,60.0,tt1705772,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2704,Kadhalil Sodhappuvadhu Yeppadi,0.0,0.0,0.0,0.0,Movie,Balaji Mohan,"Siddharth, Amala Paul, Ravi Raghavendra, Sri Ranjani",,2012,ALL,122.0,"Arun and Parvathi give an interview about their love story, but they fight even before the interview gets over. Parvathi has problems at her home, as her mother Saroja wants to divorce her father Akilan.",23.0,tt2238837,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2705,Vaayai Moodi Pesavum,0.0,0.0,0.0,0.0,Movie,Balaji Mohan,"Dulquer Salman, Nazriya Nazim, Madhoo, Arjunan, Pandiarajan, Kaali Venkat",,2014,PG-13,134.0,The people of the Panimalai hill station are in trouble as the government has put a ban on speaking to control the spread of the 'dumb-flu' that spreads only through talking.,37.0,tt3465996,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2706,Deiva Thirumagal,1.0,12.0,0.0,0.0,Movie,A. L. Vijay,"Vikram, Sara Arjun, Anushka Shetty, Amala Paul, Nassar, Santhanam",,2011,ALL,160.0,"A man with disabilities fights for custody of his 6-year-old daughter, and in the process teaches his opponent lawyer the value of love and family.",54.0,tt1857670,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2707,David,1.0,60.0,0.0,0.0,Movie,Bejoy Nambiar,"Vikram, Tabu, Jiiva, Lara Dutta, Isha Sharvani",,2013,PG-13,122.0,"The plot revolves around the lives of two different men named David, who are about to take a step which is going to change their lives forever.",33.0,tt2358412,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2708,Shaitan,1.0,60.0,0.0,0.0,Movie,Bejoy Nambiar,"Rajeev Khandelwal, Kalki Koechlin, Gulshan Devaiah, Shiv Pandit, Kirti Kulhari, Neil Bhoopalam, Nikhil Chinappa, Rajit Kapoor, Rajkummar Rao, Pavan Malhotra",India,2011,TV-MA,126.0,"When they're blackmailed after a hit-and-run, a troubled rich girl and her wild friends stage a fake kidnapping with a plan to collect the ransom.",52.0,tt1836912,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2709,White Zombie,0.0,0.0,0.0,0.0,Movie,Victor Halperin,"Bela Lugosi, Madge Bellamy, Robert Frazer, John Harron",,1932,PG-13,66.0,"A young man, Charles Beaumont (Robert Frazer) turns to a witch doctor 'Murder' Legendre (Bela Lugosi) to lure the woman he loves, Madeline Short (Madge Bellamy) away from her fiancé John Harron (Neil Parker), but instead turns her into a zombie slave.",60.0,tt0023694,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2710,Revolt of the Zombies,0.0,0.0,0.0,0.0,Movie,Victor Halperin,"Dorothy Stone, Dean Jagger, Roy D'Arcy, Robert Noland",,1936,7+,62.0,An international expedition is sent into Cambodia to destroy an ancient formula that turns men into zombies.,10.0,tt0028174,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2711,White Elephant,0.0,0.0,0.0,0.0,Movie,Corey Moss,"Carmela Zumbado, Coco Jones, Devin Druid, Lana McKissack",,2021,PG-13,80.0,"Four couples hold on to their college friendships by reuniting every December for a white elephant gift exchange. When nothing goes as planned, their relationships and friendships are put to the test, and they must use the game to fix what's broken.",33.0,tt14686544,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2712,The Most Dangerous Game,0.0,0.0,0.0,0.0,Movie,"Ernest B. Schoedsack, Irving Pichel","Joel McCrea, Fay Wray, Robert Armstrong, Leslie Banks",,1932,PG-13,62.0,"A psychotic big game hunter, Zaroff (Leslie Banks) deliberately strands the survivor, Robert Rainsford (Joel McCrae), of a luxury yacht on a remote island. It is here Zaroff begins to hunt Rainsford and a companion, Eve Trowbridge (Fay Wray), for sport.",70.0,tt0023238,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2713,The Isle,0.0,0.0,0.0,0.0,Movie,Matthew Butler-Hart,"Conleth Hill, Alex Hassell, Fisayo Akinade, Tori Butler-Hart, Alix Wilton Regan, Graham Butler",,2019,R,96.0,"When three shipwrecked sailors land on an island abandoned except for four sole residents, one sailor starts to question what happened on the island. He must uncover the truth while he battles to save his own life and escape the isle's clutches.",53.0,tt5075662,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2714,The Devil to Pay,0.0,0.0,0.0,0.0,Movie,"Ruckus Sky, Lane Skye","Danielle Deadwyler, Catherine Dyer, Jayson Warner Smith, Brad Carter, Luce Rains, Adam Boyer, Charles Black, Parisa Johnston, Tim Habeger, Ezra Haslam",,2020,16+,87.0,"When her husband disappears, a struggling farmer finds she is a pawn in a blood-soaked revenge plot that may force her to destroy a decades-old truce.",36.0,tt7631568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2715,Sundarapandian,0.0,0.0,0.0,0.0,Movie,S. R. Prabhakaran,"Sasikumar, Lakshmi Menon, Vijay Sethupathi, Soori, Appukutty, Inigo Prabhakaran, Soundararaja",,2012,ALL,147.0,"Sundarapandian, who goes to great lengths to help his friends, conveys his friend's feelings to a girl who turns out to be the woman he liked. However, rekindled feelings turn their lives upside down.",15.0,tt2391732,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2716,My Prince Edward,0.0,0.0,0.0,0.0,Movie,Norris Wong,"Stephy Tang, CHU Pak-Hong, PAW Hee-Ching, JIN Kaijie, Eman Lam",,2020,16+,93.0,"Making a living from selling cheap wedding supplies doesn't free Fong from pressure to marry. She's been pushed beyond limits by unaffordable housing, archaic customs, and intrusive in-laws since engagement. More worrying is the comeback of a mainlander she's supposed to divorce out of a sham marriage.Norris Wong's whimsical debut searches freedom for a woman from modern marriage in Hong Kong.",36.0,tt11070230,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
